CardType,TransactionAmount,TransactionTime,TransactionLocation,TransactionType
0,126.653590358161,8/31/2021,1,0
2,134.022917352372,3/11/2022,1,0
0,110.843567829639,5/4/2020,0,0
2,117.326528334332,3/10/2022,0,0
1,99.3730302500568,8/10/2018,1,0
2,104.513714380219,7/2/2021,0,0
0,82.8448139248901,3/8/2018,0,0
3,91.3870312115905,4/11/2022,1,0
0,121.242617387239,4/5/2021,0,0
0,115.620441226622,8/8/2020,1,0
3,122.258432940444,5/1/2020,0,0
0,96.5225014411418,2/17/2021,0,0
3,106.172555817193,7/8/2020,1,0
3,87.876286022554,12/2/2020,0,0
3,89.3047562760727,8/27/2019,0,0
3,104.648507888616,3/18/2023,0,0
2,80.9204857058061,2/5/2018,0,0
1,109.265852515857,11/9/2020,0,0
1,95.7276603020225,11/12/2018,0,0
1,108.822085751915,1/8/2018,0,0
3,105.395340059421,12/28/2021,0,0
1,84.4581397264824,11/14/2021,0,1
3,138.226693514675,9/15/2022,1,0
3,92.1289242088105,11/1/2022,1,0
0,102.60899632841,6/6/2019,1,0
3,111.154414590954,6/27/2021,0,0
3,126.046293111274,5/21/2021,0,0
3,84.2081022579646,8/31/2018,0,0
3,106.272212953802,3/4/2020,0,0
0,103.514070752709,4/14/2018,1,0
1,117.671903825871,2/28/2018,1,0
3,102.152870857329,7/17/2018,1,0
3,76.0538412839628,9/3/2019,0,0
0,121.977165893758,8/5/2020,0,0
0,130.394699493994,12/2/2019,0,0
1,86.152401441387,6/2/2018,1,0
3,110.975509420707,6/30/2022,1,0
0,113.161140599794,1/2/2018,1,0
3,125.949629111887,9/15/2022,0,0
3,125.563470925504,7/18/2019,0,0
1,109.021721205165,2/6/2019,0,0
3,116.155816912564,8/2/2020,0,0
1,85.7833171991412,1/1/2022,0,0
2,112.029392863202,7/1/2022,0,0
3,102.775880029615,1/15/2023,0,0
0,92.6812009646514,4/1/2019,0,0
1,56.0658687608865,9/8/2019,0,0
0,114.263250932643,6/7/2021,0,0
1,109.330369123576,7/22/2022,0,0
0,122.056770874247,3/27/2021,1,0
2,64.7197833435811,5/29/2018,1,0
1,95.720114409288,7/15/2021,0,0
3,78.2752136219512,6/20/2021,0,0
0,81.052982223906,2/15/2019,1,0
2,101.248649206355,3/22/2023,0,0
0,111.900422632833,6/22/2019,0,0
3,87.7515463943267,11/22/2020,1,0
0,94.1008915685897,6/3/2018,0,0
0,95.6207757160646,1/15/2018,0,0
3,127.730585994188,2/22/2020,1,0
0,91.6673599575138,9/23/2022,0,0
0,103.754108957022,6/24/2020,1,0
2,48.1242735592805,5/28/2019,1,0
1,80.9815270703268,9/16/2022,0,0
0,130.474572185125,12/28/2018,1,0
0,101.104456004858,9/18/2021,0,0
1,99.8058408587139,10/5/2022,0,0
2,87.6253053173375,8/6/2020,1,0
0,134.175277887055,7/13/2021,0,0
0,110.438538381892,5/30/2019,0,0
2,60.2472707103045,1/6/2018,0,0
2,108.447963404088,4/29/2021,1,0
3,124.728344255376,2/7/2020,0,0
0,121.300354610649,12/11/2018,0,0
0,85.6326381098228,4/13/2021,0,0
2,101.419722269925,3/4/2019,0,0
2,73.885226567072,10/25/2021,0,0
2,98.8241097502384,9/9/2020,1,0
1,125.005392686364,1/1/2022,1,0
0,67.3473852576753,12/27/2019,0,0
1,106.995796462148,1/3/2019,0,0
3,85.1007899881699,8/6/2018,0,0
1,94.3116488486188,1/23/2019,1,0
3,111.330454363979,8/31/2018,0,0
1,91.7319653879039,9/18/2022,0,0
3,101.046867952272,12/20/2020,0,0
0,99.4844354818461,2/1/2021,0,0
2,65.5271342985381,1/31/2019,0,0
1,100.016971363573,2/25/2018,0,0
1,93.8823572700952,1/13/2018,0,0
0,100.713546992332,7/12/2019,0,0
1,94.4230693193459,1/18/2018,0,0
0,102.993217830932,11/6/2021,0,0
3,85.6223096287679,3/17/2021,0,0
1,100.229468105462,12/26/2018,0,0
1,75.1205524022433,3/13/2018,1,0
1,113.088022262888,3/6/2018,0,0
2,103.845787734069,3/28/2020,0,0
2,114.724052797809,6/24/2020,0,0
2,103.724341929807,2/3/2023,0,0
3,100.786171248676,6/19/2021,0,0
1,72.8950914482972,3/25/2018,0,0
1,76.5759394782384,1/22/2022,0,0
2,59.5615178065877,9/5/2018,1,0
3,116.114269384863,5/31/2022,0,0
1,94.3168747887349,5/6/2021,0,0
1,102.317025396389,6/29/2018,0,0
2,111.136046933962,1/31/2022,0,0
0,97.6717560770766,1/25/2022,0,0
3,90.9467479815832,8/25/2020,0,0
3,124.751012328606,11/9/2019,0,0
2,110.043760474263,3/24/2019,0,0
3,96.3959506019383,12/29/2018,0,0
1,101.401257678978,11/10/2020,0,0
3,100.708016833778,3/4/2018,0,0
3,87.6123860209951,11/9/2018,0,0
1,108.837577089787,10/6/2020,1,0
3,124.530510872097,11/13/2021,0,0
2,67.4558067135508,8/20/2020,1,0
0,125.610919796635,4/10/2021,0,0
2,107.269519467523,11/6/2018,1,0
2,107.505620273056,1/5/2019,0,0
2,103.373326836603,6/6/2022,0,0
1,93.0967717640445,1/3/2020,0,0
2,95.7655813584617,2/11/2018,0,0
2,116.145496436905,7/24/2021,0,0
1,147.671902213154,6/13/2019,0,0
0,85.876894523364,9/11/2022,0,0
3,91.4156319477937,5/7/2021,0,0
1,116.672535867705,10/15/2022,1,0
2,67.7611675306146,11/22/2019,0,0
2,88.0894960939718,12/3/2018,0,0
2,116.099090765896,6/13/2019,0,0
3,125.84416178822,1/9/2021,0,0
1,100.377632703524,11/9/2020,1,0
0,111.874393271315,11/9/2022,0,0
0,108.242995461522,2/14/2023,0,0
0,109.318731642377,10/21/2021,0,0
0,72.1131649970726,8/10/2021,0,0
1,142.039310975969,2/17/2019,1,0
1,102.44375195344,7/20/2020,0,0
2,76.9184286178081,2/28/2020,0,0
3,77.012973599386,2/12/2022,1,0
1,106.961924072916,3/29/2018,1,0
3,92.0359616950097,8/15/2019,0,0
3,158.807237268249,8/1/2020,0,0
3,70.9673986120589,1/22/2018,0,0
1,99.7950947630918,10/31/2021,0,0
0,106.746849197611,5/3/2019,0,0
2,82.3722577182726,11/21/2018,0,0
3,108.559377450199,4/29/2018,0,0
2,96.0626948221907,12/30/2018,0,0
1,90.1431227417396,1/2/2022,0,0
0,93.8598150954538,8/28/2020,0,0
0,100.627391621856,3/8/2023,0,0
0,106.063158581912,10/7/2021,0,0
2,121.806682452193,7/12/2022,0,0
3,99.0734090980557,7/19/2022,0,0
0,92.1489443849686,1/11/2022,0,0
2,74.1409981212702,12/27/2022,1,0
1,75.4508267257371,10/5/2021,0,0
3,133.269994786097,5/23/2019,0,0
2,91.0415801879639,5/18/2019,0,0
3,87.2419643252397,9/8/2020,0,0
1,121.296712044616,11/9/2021,0,0
2,118.208811809156,5/6/2019,0,0
2,81.4217981875788,2/9/2020,1,0
0,102.82916438112,9/24/2021,0,0
0,100.234974282165,10/2/2021,0,0
0,93.0203958366696,10/14/2020,0,0
3,103.323384451635,10/9/2019,0,0
2,91.2591351644112,12/14/2021,0,0
3,113.428390498788,6/21/2019,1,0
1,93.8383140914513,2/6/2022,1,0
2,141.599499177105,1/28/2023,1,0
0,125.422446074466,4/15/2022,0,0
0,90.1848582163334,3/7/2021,0,0
1,94.0510655083836,3/24/2018,0,0
3,106.246967901594,7/13/2019,0,0
3,111.712677958386,4/26/2018,0,0
0,125.35683445381,12/16/2021,0,0
1,112.95011579915,7/14/2018,0,0
3,81.5748966995982,4/7/2020,0,0
3,105.298915733072,4/7/2022,1,0
3,104.198266542841,7/14/2019,0,0
2,89.47556870711,9/13/2020,1,0
1,108.654338643151,3/9/2022,0,0
2,130.718121817977,5/12/2019,0,0
3,124.703688546519,9/10/2020,0,0
3,82.3348773969222,12/13/2022,0,0
0,78.187331582784,10/21/2020,1,0
1,148.525847789797,10/27/2021,0,0
3,99.0024939356324,1/20/2020,1,0
3,110.211157617675,12/28/2020,1,0
0,111.476976770972,5/19/2021,0,0
3,104.448124305443,1/1/2018,0,0
0,150.640989237695,9/23/2018,1,0
3,79.3791680593128,5/28/2020,0,0
2,145.887480164472,8/15/2020,0,0
1,147.437751978446,5/26/2021,0,0
3,135.39390991409,6/4/2022,0,0
0,132.362725827928,1/18/2018,0,0
2,92.8345562098687,10/27/2018,0,0
3,73.1281088734098,1/19/2023,0,0
1,101.621144732463,6/21/2018,0,0
0,77.0097777833005,3/6/2022,0,0
0,121.438089592489,2/8/2021,0,0
3,86.95158201609,4/11/2020,0,0
3,114.219073755329,5/13/2018,0,0
3,88.5585982849912,10/28/2018,1,0
1,147.861411404727,10/31/2022,0,0
2,60.3870907628354,10/5/2018,1,0
0,95.458041012325,5/7/2020,0,0
2,164.54973891622,5/24/2022,0,0
2,115.776997179959,7/22/2020,1,0
0,122.755389642035,9/12/2018,0,0
1,124.127699896358,10/28/2019,0,0
1,80.576952866559,10/11/2020,0,0
3,95.2713328459229,12/21/2021,0,0
2,95.8334993911701,3/11/2019,0,0
1,135.247947150597,12/25/2018,0,0
2,99.6809964556489,1/12/2019,0,0
3,84.3925800193666,6/20/2019,0,0
0,102.03948996352,11/15/2018,0,0
3,100.077858047666,12/10/2018,0,0
2,101.915848470176,1/22/2018,0,0
0,95.7777710256513,8/31/2020,0,0
3,69.5374619616694,12/10/2021,0,0
3,141.798791532899,11/20/2020,0,0
1,118.46591776739,1/21/2019,0,0
2,90.6777854438011,4/23/2020,0,0
2,94.9126651693722,3/6/2021,0,0
3,60.824990970975,2/13/2018,0,0
1,114.97722343412,2/19/2023,0,0
1,119.843548153545,6/14/2019,0,0
3,101.535289993921,4/6/2020,0,0
0,90.8456827899949,8/20/2019,0,0
3,136.908482334078,10/7/2020,1,0
2,89.5518295690236,9/25/2019,1,0
3,118.835777972779,2/15/2023,0,0
1,110.962788201081,1/10/2020,0,0
0,88.7173596934231,7/17/2018,1,0
0,108.705003222128,9/7/2022,0,0
1,97.5222403225071,7/8/2018,0,0
0,106.18863308174,7/29/2019,1,0
2,94.752426281152,6/24/2022,0,0
1,76.4355337054231,6/12/2018,1,0
1,84.4568068907999,3/20/2019,0,0
3,104.06289373457,8/7/2021,0,0
2,85.7825218335101,8/17/2020,0,0
3,123.9058849709,3/30/2018,0,0
0,138.130371969806,2/3/2021,1,0
2,100.512024207805,7/9/2020,0,0
1,116.859012807591,6/25/2018,1,0
3,91.2409319542946,8/22/2018,1,0
3,87.3668779610315,6/12/2022,0,0
0,101.319106540036,4/12/2023,0,0
3,81.2925886765641,10/9/2019,0,0
1,110.884207698765,3/21/2018,0,0
0,83.8492249308083,6/13/2021,0,0
0,118.992778076675,3/25/2020,0,0
2,95.3287526378314,10/14/2018,0,0
2,126.406344163704,10/14/2020,0,0
2,122.843824050681,11/22/2019,0,0
0,60.1123622987298,12/8/2018,0,0
0,88.8251225308473,11/2/2018,0,0
3,88.1080920522146,7/13/2022,0,0
1,88.2425724594152,8/29/2021,0,0
0,104.68424252329,10/29/2021,0,0
2,145.664098612542,8/14/2020,0,0
1,102.172833062931,6/22/2019,0,0
0,82.1224164990777,7/27/2018,0,0
2,121.428932697941,10/7/2022,0,0
2,91.7481758242693,6/7/2018,0,0
3,71.6040523120635,6/15/2022,1,0
1,83.6682565327893,4/11/2022,0,0
0,103.346104342407,2/8/2018,0,0
2,98.3447990786371,12/30/2022,0,0
2,84.2906502884305,11/12/2022,1,0
1,102.744054792056,5/6/2019,0,0
1,130.025079216796,12/17/2020,0,0
1,130.982082114741,11/19/2018,0,0
2,64.5983214714087,11/7/2020,0,0
2,84.4290683726538,9/7/2018,0,0
3,106.081359585476,12/6/2021,0,0
3,74.140429264041,3/20/2022,0,0
2,86.9910304656988,1/27/2018,1,0
1,106.240242497586,7/9/2018,0,0
1,96.07547192417,2/6/2023,0,0
2,101.080685919133,11/4/2019,0,0
2,77.0129009607208,4/5/2020,1,0
2,81.5254359394711,7/2/2021,0,0
1,78.9902818968084,2/8/2018,0,0
2,113.897358972277,7/27/2022,0,0
1,107.869241338743,9/11/2019,0,0
3,80.5164639447177,8/15/2021,1,0
1,113.305868915147,10/1/2022,0,0
0,99.1062437759139,4/25/2020,0,0
2,116.71467886511,2/22/2020,0,0
3,68.4241279459705,4/18/2020,0,0
0,89.9138675464534,6/9/2022,0,0
3,113.945476868935,6/29/2021,0,0
3,72.4077278261162,10/23/2021,1,0
1,95.5664873802482,7/12/2020,1,0
3,102.085923530405,12/26/2022,0,0
2,114.829758411307,11/17/2022,0,0
0,123.650342689529,7/19/2019,0,0
1,121.494210017888,3/1/2023,0,0
2,78.9238877550744,4/21/2021,0,0
3,95.3544563243142,1/8/2018,1,0
0,79.6189425693476,1/2/2023,0,0
0,95.8583900181144,7/8/2022,0,0
1,118.895061858597,3/15/2022,0,0
1,75.9294485940295,2/6/2019,1,0
0,88.8004896922594,2/27/2020,0,0
3,101.012374806721,12/24/2022,0,0
3,82.9824249048632,10/31/2021,0,0
1,103.044159140074,8/30/2018,0,0
2,89.9996721999392,10/9/2019,0,0
0,108.669084662789,11/16/2020,0,0
0,101.672280791202,2/2/2023,0,0
1,112.696729843113,5/28/2018,0,0
3,109.350209776727,7/15/2019,0,0
2,83.3357092331235,5/18/2020,0,0
0,104.073155583736,9/24/2021,0,0
0,102.340851933045,6/7/2022,0,0
1,96.8340480838203,5/4/2019,0,0
2,135.665540680229,3/25/2020,1,0
2,106.739201987152,5/28/2021,0,0
2,79.1130221739596,4/2/2022,1,0
0,130.562469780247,6/5/2018,0,0
0,89.7104959491439,3/15/2021,0,0
3,108.376524379151,8/29/2019,0,0
3,100.083279925914,10/22/2018,0,0
1,88.4924444394821,11/19/2019,0,0
1,120.053046826592,5/9/2022,1,0
3,137.510030802408,12/21/2019,0,0
0,105.400506742925,3/30/2019,0,0
3,46.8302729368824,10/29/2021,1,0
1,81.0913954865293,5/27/2018,0,0
3,99.0924373243078,8/14/2020,0,0
0,125.985454027132,5/22/2020,0,0
0,102.39379686209,11/20/2022,0,0
1,64.8736842105037,4/30/2022,0,0
0,109.597641272928,12/18/2019,0,0
1,106.086355402896,3/6/2022,0,0
3,78.5434995081795,11/14/2019,0,0
2,96.216183528184,1/10/2021,0,0
3,103.589144892189,12/17/2018,1,0
3,87.6578258135577,9/4/2019,0,0
1,112.862359133044,3/8/2019,1,0
1,78.4806138515004,6/23/2019,0,0
2,88.4826744243892,12/31/2021,0,0
3,100.529669969998,7/21/2022,0,0
1,102.77273898731,6/28/2019,0,0
3,71.1723712257077,6/28/2021,0,0
1,90.4540247002746,3/20/2022,1,0
2,92.5158610464019,9/29/2022,1,0
3,107.560822647569,12/29/2022,0,0
1,90.1543984568717,10/24/2022,0,0
1,107.395503899668,3/4/2021,0,0
3,93.0292851261952,1/13/2020,1,0
1,128.605073723723,4/10/2020,1,0
0,132.826849964257,5/17/2018,0,0
0,72.2440990408701,7/23/2019,0,0
0,104.163201420156,8/29/2020,1,0
3,125.82947470529,2/23/2018,0,0
3,114.716844174734,2/10/2021,0,0
1,120.597147508138,6/30/2020,1,0
1,128.219175666304,4/24/2022,0,0
0,91.9044256293977,2/28/2022,0,0
3,80.4710897280715,2/10/2020,1,0
1,78.6179569095918,8/15/2022,0,0
0,110.3732917634,6/5/2019,0,0
1,123.935163041483,4/26/2018,1,0
0,93.7942508160854,7/20/2022,0,0
1,131.880523950434,3/14/2018,0,0
0,91.8643971319206,3/10/2019,0,0
1,79.0455745773474,9/22/2018,0,0
1,113.787954170773,9/2/2021,0,0
3,102.080125603568,10/2/2018,0,0
2,93.4913691554349,12/25/2021,0,0
2,111.56251725696,1/7/2019,0,0
0,61.1142305542137,6/19/2021,0,0
3,108.363426116302,10/2/2018,0,0
0,83.639803987885,7/4/2022,0,0
0,98.9310985425713,12/12/2019,0,0
3,81.236217000091,8/22/2019,0,0
2,106.136159656425,8/26/2019,0,0
2,99.4265884754374,11/8/2019,0,0
2,85.4014365932531,3/6/2023,0,0
1,94.6299867675793,4/24/2019,0,0
2,91.2374235618924,10/2/2022,0,0
0,113.11374885554,1/2/2020,1,0
2,112.670545510133,12/20/2019,0,0
0,66.1730178098548,8/23/2019,0,0
2,101.528755940702,1/7/2023,1,0
1,144.440694705855,8/8/2018,0,0
0,95.5379543844403,3/5/2018,0,0
1,120.748909950695,12/2/2019,0,0
1,109.345751348839,1/4/2020,1,0
2,96.1627217679939,1/20/2021,0,0
3,74.7833478633238,12/31/2021,0,0
2,78.1227543501241,4/20/2019,0,0
0,74.766655690699,10/3/2020,0,0
0,108.209013845513,2/13/2019,0,0
0,126.102622955008,1/26/2019,0,0
0,100.847325829818,6/25/2020,0,0
1,80.7811652612168,8/20/2018,0,0
1,99.0833758923868,4/4/2023,0,0
2,54.5504119469873,9/19/2021,0,0
2,122.383378433257,7/15/2021,0,0
0,134.062373023601,5/10/2018,0,0
1,102.558550391861,2/18/2023,0,0
0,102.460770121016,1/7/2023,0,0
0,132.621984550214,4/10/2023,0,0
2,86.642531798298,6/20/2018,0,0
3,98.6414296992355,8/21/2021,0,0
0,79.7494755750294,3/6/2020,0,0
1,84.9575329150529,9/8/2020,0,0
0,92.6542754203103,3/10/2018,0,0
1,101.020486417774,6/14/2022,0,0
3,81.7168554957007,6/1/2019,1,0
3,84.3884986807763,6/25/2018,0,0
1,105.612582221999,4/3/2020,0,0
2,75.6663541389307,10/23/2019,0,0
1,63.1726776113856,5/10/2022,0,0
0,72.1145268117986,10/24/2019,0,0
2,125.839284623313,10/17/2018,0,0
2,114.181702574471,2/20/2020,1,0
2,88.7568697775399,3/20/2020,1,0
2,67.7868766670549,6/7/2019,0,0
1,106.089213059218,3/25/2022,0,0
1,89.1356067126598,4/30/2020,0,0
3,48.0065045425817,6/12/2020,0,0
1,104.135668419582,2/19/2018,0,0
2,71.7339341590109,10/15/2020,0,0
1,97.840932803058,11/16/2019,0,0
3,68.9108897866186,8/20/2019,0,0
1,123.571363693023,6/24/2019,0,0
1,75.116143258947,8/3/2021,0,0
0,95.2606684526049,5/7/2019,0,0
2,136.916492652853,3/16/2021,0,0
2,90.264160199644,7/12/2021,1,0
0,95.6894031608564,12/5/2019,0,0
3,100.541170983843,8/15/2019,0,0
3,74.1569961871319,10/23/2021,0,0
3,85.9086968013738,10/3/2021,0,0
2,78.7240530183467,8/20/2019,0,0
1,91.3380617355383,12/25/2018,0,0
3,98.6806050691027,2/22/2023,0,0
1,92.772927839421,4/24/2020,0,0
1,98.5029945917186,3/31/2023,0,0
1,98.7482857940697,6/9/2020,1,0
0,97.9176891242506,8/15/2018,0,0
2,112.798757648853,2/23/2021,0,0
0,134.261256208236,3/12/2020,0,0
3,87.3823505672175,5/31/2019,1,0
2,119.590821460348,3/13/2018,0,0
2,86.0875095326631,10/1/2022,0,0
2,120.349466184143,11/18/2019,1,0
0,96.7210020595336,3/26/2018,1,0
2,112.529656878212,8/2/2019,1,0
1,98.7784972025543,7/24/2019,0,0
3,98.984863629366,5/1/2022,1,0
3,123.215947686556,4/15/2018,0,0
2,105.747128650603,8/8/2019,0,0
3,138.707141827244,3/28/2021,1,0
2,119.333690315098,4/18/2018,0,0
3,128.921847257087,8/15/2022,0,0
0,117.357813552917,3/2/2022,0,0
1,69.1882252184413,10/23/2020,0,0
1,119.370316882344,3/24/2022,1,0
1,89.257337443503,8/28/2019,1,0
1,126.38743185372,6/23/2021,0,0
1,101.767795032172,7/3/2022,0,0
3,87.2183811248956,6/10/2020,0,0
0,97.1199491312233,3/1/2019,0,0
2,99.6179708633539,10/11/2020,0,0
0,123.236916416429,4/15/2022,0,0
0,91.3275375129341,4/16/2022,1,0
0,116.213561888304,11/11/2019,1,0
1,105.922630559671,9/1/2021,0,0
1,81.8308447209779,11/4/2020,0,0
0,170.273183523709,8/13/2020,1,0
0,112.032142079842,7/29/2021,0,0
1,88.8752947545853,8/23/2019,0,0
2,98.0177956590116,6/7/2022,0,0
1,129.057091813529,2/24/2021,0,0
2,74.9113562680661,1/11/2021,0,1
2,114.868377937015,10/14/2019,0,0
0,105.888763805922,6/13/2018,1,0
2,117.662387808369,6/13/2020,0,0
3,130.704386324569,12/30/2020,0,0
0,95.7035553489648,8/22/2019,0,0
0,108.838281613942,7/16/2018,0,0
3,117.525027512032,1/16/2019,0,0
2,100.982225705446,7/21/2018,0,0
2,95.0542286606512,3/13/2023,1,0
3,101.086055556372,9/26/2019,0,0
1,140.715613247598,10/26/2021,0,0
0,120.186787787843,12/9/2021,0,0
1,85.0256971898905,11/29/2018,0,0
0,123.247315038298,3/8/2019,0,1
3,100.240919104791,7/16/2020,0,0
2,68.5600132997602,11/1/2019,0,0
2,53.3803084054798,11/22/2019,1,0
1,73.3233419730762,8/18/2022,1,0
2,122.470497023267,5/3/2019,1,0
2,90.6688038795958,3/4/2020,1,0
3,123.237993585272,6/26/2020,1,0
0,118.310725701201,10/6/2020,1,0
3,92.2347062078837,7/28/2020,0,0
2,102.231788052592,8/7/2020,1,0
3,97.0982127179801,7/15/2018,0,0
2,127.111698550595,6/2/2018,0,0
0,111.333600073182,5/9/2021,1,0
2,91.6609645574258,4/22/2023,0,0
2,105.389485093317,11/12/2021,0,0
1,109.450531418611,10/3/2018,0,0
0,112.27761108101,8/12/2019,0,0
2,120.185503595631,7/12/2019,0,0
3,122.484222892827,3/10/2021,0,0
2,69.7123818615167,9/13/2021,1,0
2,95.2092668529483,4/28/2018,0,0
1,84.6007884849777,6/4/2021,1,0
1,54.6951591264268,1/20/2018,0,0
0,64.4022624122137,2/17/2020,0,0
2,105.805921060078,4/9/2021,0,0
3,112.563112217008,9/1/2018,0,0
3,88.3684654990099,4/19/2023,1,0
1,97.5934452433791,11/28/2019,0,0
2,126.81263617883,12/11/2022,0,0
2,120.292706293997,12/3/2019,0,0
2,105.798906312566,12/25/2019,0,0
2,94.2742900109218,4/19/2020,0,0
0,96.0690871866094,4/11/2018,0,0
1,93.9457035372784,10/23/2019,0,0
2,100.905580979906,12/30/2019,0,0
2,86.759619255546,12/7/2022,0,1
0,123.437382828908,6/4/2021,0,0
2,80.6417357843832,7/13/2021,0,0
0,110.856239535159,8/4/2019,0,0
2,92.7681048841362,6/12/2021,0,0
1,122.567754966387,2/19/2023,0,0
3,67.3954329044575,9/14/2020,0,0
3,92.5201609253769,9/3/2020,1,0
1,99.7904419515714,4/16/2019,0,0
3,111.127876773695,4/23/2018,0,0
0,114.46619258667,4/22/2022,1,1
2,81.7493698268753,8/10/2021,0,0
1,101.640956273905,10/4/2018,0,0
0,78.0127586291755,10/4/2022,0,0
3,91.5378574856041,2/21/2018,0,0
2,98.9942510075944,2/6/2021,0,0
1,107.914733990781,8/27/2022,0,0
1,100.845292617631,2/12/2022,1,0
1,87.5496770070357,7/1/2021,1,0
2,93.2849995750288,1/23/2019,0,0
3,102.259253178401,11/8/2018,0,0
2,137.139917955543,6/2/2019,0,0
1,102.84976648968,4/20/2023,0,0
3,111.166414135629,5/27/2018,0,0
1,86.1629761794941,4/2/2021,0,0
1,108.956633216477,3/6/2023,0,0
1,118.762245142301,4/6/2019,0,0
0,90.7783616685543,11/27/2022,0,0
0,91.6832972595215,10/21/2022,0,0
1,122.295825796199,5/7/2021,1,0
1,102.185455812622,9/24/2021,0,0
2,120.473984734383,5/4/2018,1,0
3,91.7760094139863,5/10/2020,0,0
3,84.2606953539686,11/26/2018,0,0
0,91.8256158787398,4/1/2019,1,0
2,134.645362025323,5/28/2019,0,0
3,106.320053192206,12/20/2020,0,0
0,109.742978450161,10/31/2020,0,0
0,119.54912067123,4/19/2019,0,0
0,103.397514227386,8/29/2021,1,0
0,95.6693096884763,1/17/2022,0,0
2,78.1470734815659,11/14/2019,0,0
2,91.1756754345834,8/11/2018,0,0
0,58.7864428947075,1/21/2019,0,0
3,138.574445058158,8/4/2022,0,0
2,72.8382789214572,12/11/2022,0,0
0,100.630628137648,5/10/2019,0,0
2,120.880237727416,6/27/2021,0,0
2,93.1899543193196,2/5/2023,0,0
0,105.843223468959,1/31/2022,1,0
0,59.3010295173898,2/24/2020,0,0
0,105.363051697213,4/8/2022,0,0
2,113.923392676894,7/8/2022,0,0
2,86.5608744355001,4/15/2019,0,0
0,96.0564020701415,5/28/2019,1,0
0,107.325885878945,9/28/2022,0,0
1,83.6402550473416,5/7/2018,0,0
0,98.1782743247707,7/18/2018,0,0
2,131.48021735896,12/4/2020,0,0
0,104.244731908231,2/17/2022,0,0
2,90.8526570644014,12/21/2020,0,0
2,108.402762923183,6/14/2022,0,0
2,87.5148935601332,6/2/2020,0,0
1,118.659181050748,12/24/2019,0,0
2,110.617136382461,1/16/2018,0,0
0,66.4605668444938,4/1/2018,0,0
2,104.625741704298,1/9/2018,0,0
1,88.1499561987099,4/14/2021,0,0
3,92.2614814527607,9/13/2020,1,0
3,96.8981716539238,5/20/2021,0,0
3,122.454240953094,5/7/2018,0,0
1,112.856875484049,10/19/2021,0,0
3,76.4128167630578,12/27/2021,0,0
2,132.22702618706,8/18/2022,0,0
3,67.5290326317487,1/29/2021,0,0
3,92.5791551253446,4/15/2020,1,0
1,54.6372271854453,11/20/2019,1,0
1,109.178582292518,11/20/2018,0,0
0,75.8897826639806,2/6/2021,0,0
3,115.043843727536,5/11/2022,0,0
0,98.6221618539392,5/18/2020,0,0
0,94.253624680435,9/9/2019,0,0
3,128.631061385709,9/27/2022,1,0
2,127.214707046986,3/31/2020,1,0
1,63.3447168521514,2/15/2019,1,0
0,130.188859019781,5/21/2022,0,0
3,84.1320609304451,3/2/2018,0,0
3,121.495397565962,3/12/2020,0,0
0,96.4863360738327,2/3/2022,0,0
3,99.7310751239501,12/27/2018,1,0
1,67.4993316786151,3/30/2023,1,0
1,121.820343371716,11/25/2019,0,0
3,91.7260023539333,6/19/2020,1,0
2,70.4115740792383,4/16/2022,1,0
3,92.1058308797371,6/24/2020,0,0
0,66.4114438739669,12/15/2018,0,0
1,76.3020637379245,3/7/2019,0,0
2,87.0326263465032,3/14/2023,0,0
2,127.145213986438,7/22/2022,0,0
1,107.072451904479,9/15/2019,1,0
0,80.9124147224228,7/12/2022,1,0
0,60.3569077961718,1/27/2020,0,0
2,102.609188968892,2/13/2019,1,0
1,80.8884231686075,5/2/2018,0,0
3,105.250225131833,11/27/2018,0,0
1,128.199619583361,9/26/2018,0,0
1,91.4446003108148,11/27/2020,0,0
1,55.1612248792097,8/4/2018,1,0
1,75.409193085298,6/9/2021,0,0
3,92.4093457161836,8/27/2018,0,0
3,82.1968179241522,4/28/2019,0,0
1,90.2599313418325,9/28/2021,0,0
1,100.49705873222,1/23/2019,0,0
0,111.976808282947,7/15/2020,0,0
3,73.9869556005739,1/23/2019,0,0
1,122.882566427468,4/30/2019,1,0
0,55.0905907533913,1/13/2021,1,0
2,71.5226088427829,7/26/2019,0,0
3,71.4943298169481,1/28/2020,0,0
0,123.417312045567,1/19/2019,0,0
1,62.1175149624798,9/27/2018,0,0
2,110.854209296373,3/7/2018,0,0
0,86.6055108036296,4/4/2021,0,0
1,94.5838680435231,10/15/2019,1,0
1,121.71989692459,10/4/2020,0,0
2,120.395889475978,10/18/2019,0,0
0,118.267499863397,5/2/2019,0,0
2,124.756899290097,9/25/2022,0,0
3,106.85206213536,4/18/2020,1,0
0,100.856136474909,1/21/2019,0,0
1,87.7627073481944,4/1/2019,0,0
0,88.568291246135,4/10/2018,0,0
0,101.422206388864,9/23/2021,0,0
3,106.768987293116,8/3/2019,0,0
3,65.0983363078589,7/2/2018,0,0
3,84.3760158448319,7/30/2020,0,0
0,102.336795171168,12/9/2022,0,0
2,113.024571223529,10/21/2021,1,0
1,94.2598593155016,1/8/2020,0,0
2,151.461121957111,9/1/2018,0,0
1,84.0221471513853,9/18/2020,1,0
2,93.4604559879743,2/5/2020,0,0
3,66.0185979062724,12/19/2022,0,1
0,93.0642290126989,12/28/2020,0,0
